"X","trait","beta","Aa","Ad","AaAa","AaAd","AdAd","Observed_Sum","PercentError"
3532,"Aa / Aa",0,-0.132043940385895,0,0,0,0,-0.132043940385895,Inf
3533,"Aa * Aa",363.441378757963,360.035646298125,0,0,0,0,360.035646298125,0.937078896045583
3534,"Aa + Aa",13.315,13.218052101074,0,0,0,0,13.218052101074,0.728110393736377
3535,"Aa - Aa",7.485,8.13087503490295,0,0,0,0,8.13087503490295,8.62892498200333
3536,"Aa - Aa",-7.485,-8.13087503490295,0,0,0,0,-8.13087503490295,8.62892498200333
3537,"Aa",1.15,0.830784617508204,0,2.34160394553691,0,2.90432179489458,6.07671035793969,428.409596342582
3538,"Aa",86.5,87.6205353665487,0,0,0,0,87.6205353665487,1.29541660872681
3539,"Aa / Aa",0,-0.013887170673494,0,0,0,0,-0.013887170673494,Inf
3540,"Aa / Aa",0,1.71631841321768,0,0,0,0,1.71631841321768,Inf
3541,"Aa * Aa",4405.08211338876,4421.44139756071,0,0,0,0,4421.44139756071,0.371372967650883
3542,"Aa + Aa",87.65,88.2536367111912,0,0,0,0,88.2536367111912,0.688689915791443
3543,"Aa - Aa",-85.35,-87.0062618837503,0,0,0,0,-87.0062618837503,1.94055288078536
3544,"Aa - Aa",85.35,87.0062618837503,0,0,0,0,87.0062618837503,1.94055288078536
3545,"Aa",1.6,0,0,0,0,0,0,100
3546,"Aa",0.0499999999999998,0,0,0,0,0,0,100
3547,"Aa / Aa",0,0,0,0,0,0,0,NA
3548,"Aa / Aa",0,0,0,0,0,0,0,NA
3549,"Aa * Aa",11.6282119935193,0,0,21.5735107020449,0,28.1263303856108,49.6998410876557,327.407421840561
3550,"Aa + Aa",1.65,0,0,0,0,0,0,100
3551,"Aa - Aa",1.55,0,0,0,0,0,0,100
3552,"Aa - Aa",-1.55,0,0,0,0,0,0,100
3553,"Aa",0.666667,0.716239201052078,0,-0.0378376333834508,0.378593691324648,0,1.05699525899328,58.5492095743865
3554,"Aa",1.35,1.31725399485776,0,0,0,0,1.31725399485776,2.42563001053631
3555,"Aa / Aa",0,-0.78812817490774,0,0,0,0,-0.78812817490774,Inf
3556,"Aa / Aa",0,0.232011520142395,0.0242887754445966,0,-0.0698930721773184,0,0.186407223409673,Inf
3557,"Aa * Aa",7.39817282109605,7.36569425954926,0,0.954583008977356,0,0,8.32027726852662,12.4639484603707
3558,"Aa + Aa",2.016667,2.08181160431286,0,0,0,0,2.08181160431286,3.23031042372686
3559,"Aa - Aa",-0.683333,-0.640017145380865,0,0,0.518861601662544,0,-0.121155543718321,82.2699117826417
3560,"Aa - Aa",0.683333,0.640017145380865,0,0,-0.518861601662544,0,0.121155543718321,82.2699117826417
3561,"Aa",0.499999985,0.53513460939792,0,0,0,0,0.53513460939792,7.02692509039176
3562,"Aa",0.00999999999999979,0,0,0,0,0,0,100
3563,"Aa / Aa",0,0.0270964753249977,0,0,0,0,0.0270964753249977,Inf
3564,"Aa / Aa",0,-1.48683639257121,0,0,0,0,-1.48683639257121,Inf
3565,"Aa * Aa",10.8848136183821,10.394254215714,0,0,0,0,10.394254215714,4.50682409333727
3566,"Aa + Aa",0.509999985,0.600876436588042,0,0,0,0.383220002785029,0.984096439373071,92.9600918268794
3567,"Aa - Aa",0.489999985,0.372657918065965,0,0,0,0,0.372657918065965,23.9473613318651
3568,"Aa - Aa",-0.489999985,-0.372657918065965,0,0,0,0,-0.372657918065965,23.9473613318651
3569,"Aa",1.1458333365,1.11972619086664,0,0,0.227752210713368,0,1.34747840158001,17.5981147219841
3570,"Aa",532,535.250608777219,0,0,0,0,535.250608777219,0.611016687447178
3571,"Aa / Aa",0,0.00193632447540035,0,-0.00180020464515344,-0.0020211514182509,0,-0.00188503158800399,Inf
3572,"Aa / Aa",0,212.209943043826,120.298181720521,0,0,0,332.508124764347,Inf
3573,"Aa * Aa",1095.03911004149,1106.39408226562,0,612.412179812126,0,0,1718.80626207775,56.9630021719153
3574,"Aa + Aa",533.1458333365,536.394039499066,0,0,0,0,536.394039499066,0.609252845931159
3575,"Aa - Aa",-530.8541666635,-534.107124827559,0,0,0,0,-534.107124827559,0.61277811654081
3576,"Aa - Aa",530.8541666635,534.107124827559,0,0,0,0,534.107124827559,0.61277811654081
3577,"Aa",0.2,0.2065662137632,0,0,0.16222430953733,0,0.36879052330053,84.395261650265
3578,"Aa",0.400000000000002,0,0,0,2.69369023561666,0,2.69369023561666,573.422558904162
3579,"Aa / Aa",0,0.00539384318585594,0,0.000322973012240498,0.00232706371024106,0,0.0080438799083375,Inf
3580,"Aa / Aa",0,-8.65040508244233,0,0,0,0,-8.65040508244233,Inf
3581,"Aa * Aa",7.87852525342545,8.01834197343033,0,0,8.22953296107284,0,16.2478749345032,106.229902321362
3582,"Aa + Aa",0.600000000000002,0,0,0,3.63192062830393,0.695134987462016,4.32705561576595,621.175935960989
3583,"Aa - Aa",-0.200000000000002,0,0,0,0,0,0,100
3584,"Aa - Aa",0.200000000000002,0,0,0,0,0,0,100
3585,"Aa",5.901,5.92574914890961,0,0,0,0,5.92574914890961,0.419406014397727
3586,"Aa",23,23.2424112580213,0,0,0,0,23.2424112580213,1.05396199139695
3587,"Aa / Aa",0,0.0513547655176294,0.0204627035754529,0,0,0,0.0718174690930823,Inf
3588,"Aa / Aa",0,-1.41893364829762,0,0,0,0,-1.41893364829762,Inf
3589,"Aa * Aa",525.74195278311,530.244670979672,0,136.998044079313,0,0,667.242715058985,26.9144894233407
3590,"Aa + Aa",28.901,29.1918060936291,0,0,0,0,29.1918060936291,1.00621464180859
3591,"Aa - Aa",-17.099,-17.295765928741,0,0,0,0,-17.295765928741,1.15074524089714
3592,"Aa - Aa",17.099,17.295765928741,0,0,0,0,17.295765928741,1.15074524089714
3593,"Aa",3.6,3.66548174094119,0,0,0,0.158934264623608,3.8244160055648,6.23377793235549
3594,"Aa",8.92,10.1589029719835,0,0,0,0,10.1589029719835,13.8890467711155
3595,"Aa / Aa",0,0.0404335917811163,0,0,0,0.00639229904021721,0.0468258908213335,Inf
3596,"Aa / Aa",0,-6.24502243357564,0,0,0,0,-6.24502243357564,Inf
3597,"Aa * Aa",320.371193716955,320.444896506442,0,0,0,0,320.444896506442,0.0230054358607766
3598,"Aa + Aa",12.52,13.8158288791256,0,0,0,0,13.8158288791256,10.3500709195336
3599,"Aa - Aa",-5.32,-6.50230680004156,0,0,0,0,-6.50230680004156,22.2238120308564
3600,"Aa - Aa",5.32,6.50230680004156,0,0,0,0,6.50230680004156,22.2238120308564
3601,"Aa",2.385,3.17102811286684,0,0,0,0,3.17102811286684,32.9571535793224
3602,"Aa",1.04,1.01073976697121,0.122953284145525,0,0,0,1.13369305111673,9.00894722276297
3603,"Aa / Aa",0,-0.0801520379666931,0,0.193130295149111,0,0,0.112978257182418,Inf
3604,"Aa / Aa",0,0.00701100354525286,0,-0.024440100665736,0,-0.0190610057314102,-0.0364901028518933,Inf
3605,"Aa * Aa",30.8753990381284,30.6251338238709,0,0,0,0,30.6251338238709,0.810565116740496
3606,"Aa + Aa",3.425,4.16453595591256,0,0,0,0,4.16453595591256,21.5922906835784
3607,"Aa - Aa",1.345,2.17639246923685,0,0,0,0,2.17639246923685,61.8135664860112
3608,"Aa - Aa",-1.345,-2.17639246923685,0,0,0,0,-2.17639246923685,61.8135664860112
3609,"Aa",2.05,2.18935433468894,0,0,0,0,2.18935433468894,6.79777242385074
3610,"Aa",1.45,1.78414816910946,0.289682701647295,0,0,0,2.07383087075676,43.0228186728797
3611,"Aa / Aa",0,0.123688519555436,0,0,0,0,0.123688519555436,Inf
3612,"Aa / Aa",0,-0.627642786201822,0,0.168052520342057,0,0,-0.459590265859765,Inf
3613,"Aa * Aa",32.558390610265,33.060554057649,0,0,7.30043597966427,0,40.3609900373133,23.9649420035776
3614,"Aa + Aa",3.5,3.85275476907072,0,0,0,0,3.85275476907072,10.0787076877349
3615,"Aa - Aa",0.6,0.180345925501344,0,0,0.705753184737115,0,0.886099110238459,47.6831850397432
3616,"Aa - Aa",-0.6,-0.180345925501344,0,0,-0.705753184737115,0,-0.886099110238459,47.6831850397432
3617,"Aa",1.25,1.38357445904132,0,0,0,0,1.38357445904132,10.6859567233056
3618,"Aa",26.5,26.3637666358265,0,0,0,0,26.3637666358265,0.51408816669245
3619,"Aa / Aa",0,-0.0591083007277918,0,0.0176293814303454,0,0,-0.0414789192974464,Inf
3620,"Aa / Aa",0,1.70007852659778,0,0,0,0,1.70007852659778,Inf
3621,"Aa * Aa",388.8214693079,372.026154259428,0,0,0,0,372.026154259428,4.3195441543821
3622,"Aa + Aa",27.75,27.7280576640823,0,0,0,0,27.7280576640823,0.0790714807845045
3623,"Aa - Aa",-25.25,-25.0089354191311,0,0,1.60424524427028,0,-23.4046901748608,7.30815772332349
3624,"Aa - Aa",25.25,25.0089354191311,0,0,-1.60424524427028,0,23.4046901748608,7.30815772332349
3625,"Aa",11.65,11.932108843094,0,0,0,0,11.932108843094,2.42153513385407
3626,"Aa",7.74,6.96019837338833,0,0,0,0,6.96019837338833,10.0749564161714
3627,"Aa / Aa",0,0.125917769418468,0,0,0,0,0.125917769418468,Inf
3628,"Aa / Aa",0,-1.78236086079069,0,0,0,0,-1.78236086079069,Inf
3629,"Aa * Aa",1117.89458876109,1124.99074520875,0,0,0,0,1124.99074520875,0.634778674036189
3630,"Aa + Aa",19.39,18.7542227585157,0,0,0,0,18.7542227585157,3.27889242642755
3631,"Aa - Aa",3.91,4.8763168463058,0,0,0,0,4.8763168463058,24.713985839023
3632,"Aa - Aa",-3.91,-4.8763168463058,0,0,0,0,-4.8763168463058,24.713985839023
3633,"Aa",1.6,2.64837229740794,0,0,0,-1.02708834998242,1.62128394742552,1.33024671409498
3634,"Aa",2.291666635,2.24575322579495,0,0,0,0,2.24575322579495,2.00349424754137
3635,"Aa / Aa",0,-0.30600019740477,0,0,0,0,-0.30600019740477,Inf
3636,"Aa / Aa",0,0.0297547015841954,0,0,0,0,0.0297547015841954,Inf
3637,"Aa * Aa",150.992873846239,143.06111646458,0,0,0,0,143.06111646458,5.2530673664349
3638,"Aa + Aa",3.891666635,4.96526790859035,0,0,0,0,4.96526790859035,27.5871849848298
3639,"Aa - Aa",-0.691666635,0,0,0,0,-0.833791377470814,-0.833791377470814,20.548156478708
3640,"Aa - Aa",0.691666635,0,0,0,0,0.833791377470814,0.833791377470814,20.548156478708
3641,"Aa",1,0.893795902544742,0,0,0,0,0.893795902544742,10.6204097455258
3642,"Aa",3.7,2.24079888024812,-2.05442003004064,0,4.25505879639489,0,4.44143764660237,20.0388553135775
3643,"Aa / Aa",0,0.00798073284193378,0,0,0,0,0.00798073284193378,Inf
3644,"Aa / Aa",0,-0.247676927264262,0,0,0,0,-0.247676927264262,Inf
3645,"Aa * Aa",57.5896891808875,61.2367496763473,0,0,0,0,61.2367496763473,6.33283587276274
3646,"Aa + Aa",4.7,3.61238710402539,0,0,0,0,3.61238710402539,23.1406999143534
3647,"Aa - Aa",-2.7,0,0,0,0,0,0,100
3648,"Aa - Aa",2.7,0,0,0,0,0,0,100
3649,"Aa",0.761,0.564648126733652,0,0,0,0,0.564648126733652,25.8018230310576
3650,"Aa",24.01,23.1981572919491,0,0,0,0,23.1981572919491,3.38126908809205
3651,"Aa / Aa",0,-0.128886883874865,-0.0480322640215037,0.0293862976195765,0,0,-0.147532850276792,Inf
3652,"Aa / Aa",0,1.99964964147798,0,0,0,0,1.99964964147798,Inf
3653,"Aa * Aa",273.424162661606,281.220369346419,0,0,0,0,281.220369346419,2.851323236733
3654,"Aa + Aa",24.771,24.1889409003731,0,0,0,0,24.1889409003731,2.34976020195753
3655,"Aa - Aa",-23.249,-22.2147643785303,0,0,-6.27055537810048,0,-28.4853197566308,22.5227741263314
3656,"Aa - Aa",23.249,22.2147643785303,0,0,6.27055537810048,0,28.4853197566308,22.5227741263314
3657,"Aa",0.69,0.613054760516995,0,0,0,0,0.613054760516995,11.1514839830442
3658,"Aa",3.09,2.7190837956653,0,0,0,0,2.7190837956653,12.0037606580809
3659,"Aa / Aa",0,0,0,0,0,0,0,NA
3660,"Aa / Aa",0,0,0,0,0,0,0,NA
3661,"Aa * Aa",60.713432024143,63.2967048168202,0,0,0,0,63.2967048168202,4.25486207343698
3662,"Aa + Aa",3.78,3.66493243834756,0,0,0,0,3.66493243834756,3.04411538763069
3663,"Aa - Aa",-2.4,-1.70257861371657,0,0,0,0,-1.70257861371657,29.0592244284762
3664,"Aa - Aa",2.4,1.70257861371657,0,0,0,0,1.70257861371657,29.0592244284762
3665,"Aa",0.281,0.275252890612058,0,0,-0.538958270846882,0,-0.263705380234824,193.845331044421
3666,"Aa",3.95,3.90612716829331,0,0,0,0,3.90612716829331,1.11070460016937
3667,"Aa / Aa",0,-0.259759198394704,0,0.134089128555896,0,0,-0.125670069838808,Inf
3668,"Aa / Aa",0,0.766811143253102,0,0,0,0,0.766811143253102,Inf
3669,"Aa * Aa",20.9588625283772,19.636223333339,0,0,0,0,19.636223333339,6.31064397339033
3670,"Aa + Aa",4.231,4.16470263912731,0,0,0,0,4.16470263912731,1.56694306009666
3671,"Aa - Aa",-3.669,-3.64230315666208,0,0,0,0,-3.64230315666208,0.727632688414288
3672,"Aa - Aa",3.669,3.64230315666208,0,0,0,0,3.64230315666208,0.727632688414288
3673,"Aa",1.735,1.90585347227046,0,0,-0.419283810551118,0,1.48656966171934,14.3187514859169
3674,"Aa",0.0366666665000001,-0.00942117392892546,0,-0.0203619302438833,0.131084041029444,0,0.101300936856635,176.275283592074
3675,"Aa / Aa",0,0.958913965605249,0,0,-0.421843876895406,0,0.537070088709843,Inf
3676,"Aa / Aa",0,-0.0362549818246535,0,0.00380942993466169,0.0186440155817282,0,-0.0138015363082636,Inf
3677,"Aa * Aa",3.73967842692472,3.78796413276632,0,0,0,0,3.78796413276632,1.29117267126379
3678,"Aa + Aa",1.7716666665,1.90280580415549,0,0,-0.34577070523665,0,1.55703509891884,12.1146698552033
3679,"Aa - Aa",1.6983333335,1.903720467739,0,0,-0.458551072324427,0,1.44516939541457,14.9066106807016
3680,"Aa - Aa",-1.6983333335,-1.903720467739,0,0,0.458551072324427,0,-1.44516939541457,14.9066106807016
3681,"Aa",16.8,18.6886062176421,0,0,0,0,18.6886062176421,11.2417036764411
3682,"Aa",8.95,9.35503218760811,0,0,0,0,9.35503218760811,4.52549930288392
3683,"Aa / Aa",0,-0.0484190507392602,0,0,0,0,-0.0484190507392602,Inf
3684,"Aa / Aa",0,0,0,0,0,0,0,NA
3685,"Aa * Aa",1945.57200108987,1893.25171311822,0,0,0,0,1893.25171311822,2.68919823796503
3686,"Aa + Aa",25.75,28.4122438167246,0,0,-6.38273632867597,0,22.0295074880486,14.4485146095199
3687,"Aa - Aa",7.85,9.2598969916269,0,0,0,0,9.2598969916269,17.9604712309159
3688,"Aa - Aa",-7.85,-9.2598969916269,0,0,0,0,-9.2598969916269,17.9604712309159
3689,"Aa",3.95,3.00589112073775,0,0,0,0,3.00589112073775,23.9014906142342
3690,"Aa",24.9,29.1970647725783,0,0,0,0,29.1970647725783,17.2572882432864
3691,"Aa / Aa",0,-0.0617576172079466,0,0,0,0,-0.0617576172079466,Inf
3692,"Aa / Aa",0,0.334817825829065,0,0,0,0,0.334817825829065,Inf
3693,"Aa * Aa",2444.72214389653,2456.58104354767,0,0,0,0,2456.58104354767,0.485081696533371
3694,"Aa + Aa",28.85,32.2367368216653,0,0,0,0,32.2367368216653,11.7391224321154
3695,"Aa - Aa",-20.95,-26.143592555768,0,0,0,0,-26.143592555768,24.7904179272936
3696,"Aa - Aa",20.95,26.143592555768,0,0,0,0,26.143592555768,24.7904179272936
3697,"Aa",4.3105,4.32440497994632,0,0.0669651234053371,0,0,4.39137010335166,1.87611885747957
3698,"Aa",412.5,409.426870874976,0,0,0,0,409.426870874976,0.745001000005824
3699,"Aa / Aa",0,0.0029894430296644,0,-0.00097250807897271,0,0,0.00201693495069169,Inf
3700,"Aa / Aa",0,-127.938403346702,0,0,0,0,-127.938403346702,Inf
3701,"Aa * Aa",6171.85803217135,6189.01495746601,0,1805.27862257527,0,0,7994.29358004128,29.5281508156916
3702,"Aa + Aa",416.8105,413.757187485617,0,0,0,0,413.757187485617,0.732542129908671
3703,"Aa - Aa",-408.1895,-405.096669302415,0,0,0,0,-405.096669302415,0.757694820073761
3704,"Aa - Aa",408.1895,405.096669302415,0,0,0,0,405.096669302415,0.757694820073761
3705,"Aa",0.6,0.638232237367238,0,0,0,0,0.638232237367238,6.37203956120634
3706,"Aa",6.89,7.63511138142891,0,0,0,0,7.63511138142891,10.8143886999842
3707,"Aa / Aa",0,0,0,0,0,0,0,NA
3708,"Aa / Aa",0,0,0,0,0,0,0,NA
3709,"Aa * Aa",55.5964131457325,56.633473870989,0,0,0,0,56.633473870989,1.86533746797316
3710,"Aa + Aa",7.49,8.27331289479163,0,0,0,0,8.27331289479163,10.4581160853355
3711,"Aa - Aa",-6.29,-6.98938192375257,0,0,0,0,-6.98938192375257,11.1189495032205
3712,"Aa - Aa",6.29,6.98938192375257,0,0,0,0,6.98938192375257,11.1189495032205
3713,"Aa",45.15,45.3033851720229,0,0,0,0,45.3033851720229,0.339723526075085
3714,"Aa",0.1005,0.0966639484889926,0,0,0,0,0.0966639484889926,3.81696667761931
3715,"Aa / Aa",0,22.432892872938,0,0,0,0,22.432892872938,Inf
3716,"Aa / Aa",0,-0.00198040224830706,-0.000574020322391036,0,0,0,-0.0025544225706981,Inf
3717,"Aa * Aa",86.682894790976,86.1929446832402,0,0,0,0,86.1929446832402,0.565221211078889
3718,"Aa + Aa",45.2505,45.3982402641801,0,0,0,0,45.3982402641801,0.326494213721618
3719,"Aa - Aa",45.0495,45.2085286872371,0,0,0,0,45.2085286872371,0.353008773098695
3720,"Aa - Aa",-45.0495,-45.2085286872371,0,0,0,0,-45.2085286872371,0.353008773098695
3721,"Aa",2.9,2.90209087147979,0,0,0,0,2.90209087147979,0.072099016544484
3722,"Aa",3.605,3.41206043589931,0,0,0,0,3.41206043589931,5.35199900418003
3723,"Aa / Aa",0,0.0660078066300843,0,0,0,0,0.0660078066300843,Inf
3724,"Aa / Aa",0,-1.85590241812742,0,0,0,0,-1.85590241812742,Inf
3725,"Aa * Aa",125.224983573821,124.332154974242,0,0,0,0,124.332154974242,0.712979610057346
3726,"Aa + Aa",6.505,6.33017593801028,0,0,0,0,6.33017593801028,2.68753362013405
3727,"Aa - Aa",-0.705,0,0,0,0,0,0,100
3728,"Aa - Aa",0.705,0,0,0,0,0,0,100
3729,"Aa",0.0105,0.0114918092641794,0,0.00440052655115295,0,0,0.0158923358153324,51.3555791936414
3730,"Aa",0.98,0.960520313735406,0,0,0.287005204414364,0,1.24752551814977,27.2985222601806
3731,"Aa / Aa",0,-0.0140196121790118,0,0.00649094488837386,0,0,-0.00752866729063794,Inf
3732,"Aa / Aa",0,5.08514059830722,0,0,0,0,5.08514059830722,Inf
3733,"Aa * Aa",0.180922685783202,0.188526551483284,0,0,0,0,0.188526551483284,4.20282601220814
3734,"Aa + Aa",0.9905,0.972929348910774,0,0,0.286821213585428,0,1.2597505624962,27.1832975765979
3735,"Aa - Aa",-0.9695,-0.94862644852212,0,0,-0.286302090588749,0,-1.23492853911087,27.3778792275264
3736,"Aa - Aa",0.9695,0.94862644852212,0,0,0.286302090588749,0,1.23492853911087,27.3778792275264
3737,"Aa",164.045,156.287605940458,0,0,0,19.3543397608026,175.641945701261,7.06936858865592
3738,"Aa",0.553,0.590824251110109,0,0,0,0,0.590824251110109,6.83982841050794
3739,"Aa / Aa",0,33.4937895319017,0,-17.6211119368435,0,0,15.8726775950582,Inf
3740,"Aa / Aa",0,-0.0014248214731934,0,0,0,0,-0.0014248214731934,Inf
3741,"Aa * Aa",550.778843056025,537.338099535347,0,0,0,0,537.338099535347,2.44031587090407
3742,"Aa + Aa",164.598,156.877636306998,0,0,0,20.151935818008,177.029572125006,7.55268722888855
3743,"Aa - Aa",163.492,155.6890630289,0,0,0,19.2628585034945,174.951921532394,7.0094692904818
3744,"Aa - Aa",-163.492,-155.6890630289,0,0,0,-19.2628585034945,-174.951921532394,7.0094692904818
3745,"Aa",6.37,6.55708383508285,0,0,0,0,6.55708383508285,2.93695188513109
3746,"Aa",8.05,7.92786004180854,0,0,0,0,7.92786004180854,1.51726656138461
3747,"Aa / Aa",0,-0.481422997081345,0,0,0,0,-0.481422997081345,Inf
3748,"Aa / Aa",0,0.193069502800186,0,-0.0683549860748859,0,0,0.1247145167253,Inf
3749,"Aa * Aa",275.505340147941,270.494739333731,0,0,0,0,270.494739333731,1.81869462549054
3750,"Aa + Aa",14.42,14.583736672429,0,0,0,0,14.583736672429,1.13548316524965
3751,"Aa - Aa",-1.68,-1.45500254672068,0,0,0,0,-1.45500254672068,13.3927055523405
3752,"Aa - Aa",1.68,1.45500254672068,0,0,0,0,1.45500254672068,13.3927055523405
3753,"Aa",0.6,0.574767138524214,0,0,-0.155428901588651,0,0.419338236935563,30.1102938440728
3754,"Aa",19.8,19.4991905898584,0,0,0,0,19.4991905898584,1.5192394451596
3755,"Aa / Aa",0,-0.0217982409927317,0,0,0,0,-0.0217982409927317,Inf
3756,"Aa / Aa",0,3.06399644762839,0,0,0,0,3.06399644762839,Inf
3757,"Aa * Aa",112.702248850737,107.41012575823,0,0,0,0,107.41012575823,4.6956676964946
3758,"Aa + Aa",20.4,20.0150157690219,0,0,0,0,20.0150157690219,1.88717760283381
3759,"Aa - Aa",-19.2,-18.9799432860088,0,0,0,0,-18.9799432860088,1.14612871870416
3760,"Aa - Aa",19.2,18.9799432860088,0,0,0,0,18.9799432860088,1.14612871870416
3761,"Aa",23.4,24.2897388568895,0,0,0,0,24.2897388568895,3.80230280722009
3762,"Aa",19.1666666635,19.6590511982364,0,0,-1.16555068146294,0,18.4935005167735,3.51217120089264
3763,"Aa / Aa",0,-1.80993482173241,0,0,0,0,-1.80993482173241,Inf
3764,"Aa / Aa",0,0.210994758188013,0,-0.0501346457469078,0,0,0.160860112441105,Inf
3765,"Aa * Aa",1738.76234481778,1723.50877176327,0,429.463785560729,0,0,2152.972557324,23.8221292139627
3766,"Aa + Aa",42.5666666635,43.9127864881807,0,0,0,0,43.9127864881807,3.16238016784849
3767,"Aa - Aa",4.2333333365,4.66178493166984,0,0,0,0,4.66178493166984,10.1209038153388
3768,"Aa - Aa",-4.2333333365,-4.66178493166984,0,0,0,0,-4.66178493166984,10.1209038153388
3769,"Aa",0.00546875,0.00531480460605261,0,0,0,0,0.00531480460605261,2.81500148932369
3770,"Aa",1.1,1.29754062475208,0,0,0,0,1.29754062475208,17.9582386138254
3771,"Aa / Aa",0,0.000123320068014263,0,0,0,0,0.000123320068014263,Inf
3772,"Aa / Aa",0,-89.6585313205379,0,-29.1723614710397,-142.44685749092,0,-261.277750282498,Inf
3773,"Aa * Aa",0.190669680719291,0.2083769397993,0,0,0,0,0.2083769397993,9.28687718635146
3774,"Aa + Aa",1.10546875,1.30310431476843,0,0,0,0,1.30310431476843,17.8779874843527
3775,"Aa - Aa",-1.09453125,-1.29198312100185,0,0,0,0,-1.29198312100185,18.0398568795409
3776,"Aa - Aa",1.09453125,1.29198312100185,0,0,0,0,1.29198312100185,18.0398568795409
3777,"Aa",4.95,5.25173609965231,0,0,0,0,5.25173609965231,6.09567878085474
3778,"Aa",0.335,0.305704259763684,0,0,0,0,0.305704259763684,8.74499708546747
3779,"Aa / Aa",0,0.751347010106388,0,0,0,0,0.751347010106388,Inf
3780,"Aa / Aa",0,-0.0129176996356618,0,0,0,0,-0.0129176996356618,Inf
3781,"Aa * Aa",27.8073614656644,28.046828379912,0,0,0,0,28.046828379912,0.861163740915463
3782,"Aa + Aa",5.285,5.55941138699498,0,-0.582015992265292,0,0,4.97739539472969,5.82033311769749
3783,"Aa - Aa",4.615,5.04504808489395,0,-0.599558806852071,-0.951113036114596,0,3.49437624192728,24.2822049419874
3784,"Aa - Aa",-4.615,-5.04504808489395,0,0.599558806852071,0.951113036114596,0,-3.49437624192728,24.2822049419874
3785,"Aa",0.65,0.704331941210693,-0.0364243788100905,0,0.0580726350866934,0,0.725980197487296,11.6892611518917
3786,"Aa",1.31943,1.32016258144126,0,0,0,0,1.32016258144126,0.0555225696899406
3787,"Aa / Aa",0,1.79355418737901,0,0,0,0,1.79355418737901,Inf
3788,"Aa / Aa",0,0.466775588247895,0,-0.107576242067647,0,0,0.359199346180248,Inf
3789,"Aa * Aa",3.89590038829577,3.87772986880088,0,0.922688653580277,0,0,4.80041852238116,23.2171781599648
3790,"Aa + Aa",1.96943,2.0302855951434,0,0,0,0,2.0302855951434,3.09001056871277
3791,"Aa - Aa",-0.66943,-0.60850300859783,0,0,0,0,-0.60850300859783,9.10132372349162
3792,"Aa - Aa",0.66943,0.60850300859783,0,0,0,0,0.60850300859783,9.10132372349162
3793,"Aa",1.45,1.44737150998849,0,0,0,0,1.44737150998849,0.181275173207578
3794,"Aa",0.455,0.491258319321779,-0.0401689044445707,0,0,0,0.451089414877208,0.859469257756427
3795,"Aa / Aa",0,0.173729566008065,0.169689805724038,0,0,0,0.343419371732103,Inf
3796,"Aa / Aa",0,-0.0414792933346545,-0.0350496586827247,0,0,0,-0.0765289520173792,Inf
3797,"Aa * Aa",4.52427889762855,4.56635866036254,0,0.925388069775223,0,0,5.49174673013776,21.3839123184099
