"","trait","beta","Aa","Ad","AaAa","AaAd","AdAd"
"21469","Aa * AaAa",16.008,152.166469805947,-238.052575584385,NA,-213.957215154041,NA
"21470","Aa + AaAa",24.667,27.3030368791221,NA,NA,-28.2609776704829,NA
"21471","Aa - AaAa",23.333,27.011065105416,NA,NA,-25.3807731743196,2.11443986247493
"21472","AaAa - Aa",-23.333,-27.011065105416,NA,NA,25.3807731743196,-2.11443986247493
"21473","Aa",5.375,5.78971928001754,NA,NA,NA,NA
"21474","AdAd",29.84,NA,NA,NA,NA,29.6249766806529
"21475","Aa / AdAd",0.180127345844504,0.280271489803411,-3.87547929869139,NA,NA,NA
"21476","AdAd / Aa",5.55162790697674,-0.0135270226751858,NA,NA,NA,0.304532895960129
"21477","Aa * AdAd",160.39,62.527873528564,NA,NA,NA,2568.00867730103
"21478","Aa + AdAd",35.215,5.26980989125938,NA,NA,NA,29.7554024714616
"21479","Aa - AdAd",-24.465,6.0305027728689,NA,NA,NA,-30.3895530748659
"21480","AdAd - Aa",24.465,-6.0305027728689,NA,NA,NA,30.3895530748659
"21481","Aa",3.87,2.48583019972695,NA,NA,NA,NA
"21482","AaAa",9.18,NA,NA,11.8233380356862,NA,NA
"21483","Aa / AaAa",0.42156862745098,0.0441967212773798,NA,-0.174511321042275,NA,NA
"21484","AaAa / Aa",2.37209302325581,-0.0655561176960103,NA,0.202465547797365,NA,NA
"21485","Aa * AaAa",35.5266,NA,NA,744.033621523662,NA,NA
"21486","Aa + AaAa",13.05,NA,NA,11.3052560516546,NA,NA
"21487","Aa - AaAa",-5.31,2.97951518143861,NA,-11.8646351568914,NA,NA
"21488","AaAa - Aa",5.31,-2.97951518143861,NA,11.8646351568914,NA,NA
"21489","Aa",0.134,0.114352320915046,NA,NA,NA,NA
"21490","AdAd",892,NA,NA,NA,NA,878.143689731052
"21491","Aa / AdAd",0.000150224215246637,4.67875279109447e-05,NA,NA,NA,-0.000596274373503636
"21492","AdAd / Aa",6656.71641791045,-29.5387941734004,NA,NA,NA,414.939708217738
"21493","Aa * AdAd",119.528,NA,NA,NA,NA,1708.15281227454
"21494","Aa + AdAd",892.134,NA,NA,NA,NA,878.149655058264
"21495","Aa - AdAd",-891.866,NA,NA,NA,NA,-878.137366520369
"21496","AdAd - Aa",891.866,NA,NA,NA,NA,878.137366520369
"21497","Aa",129.8,128.046078674038,NA,NA,NA,NA
"21498","AdAd",9.13,-0.103382745125516,NA,NA,NA,8.99216777430814
"21499","Aa / AdAd",14.2168674698795,16.1395816914222,-109.540822047832,NA,NA,NA
"21500","AdAd / Aa",0.0703389830508475,-0.00090925633866039,NA,NA,NA,0.00885101620584925
"21501","Aa * AdAd",1185.074,651.108602326117,NA,NA,NA,9035.31977100831
"21502","Aa + AdAd",138.93,127.897095838964,NA,NA,NA,NA
"21503","Aa - AdAd",120.67,128.183781673751,NA,NA,NA,NA
"21504","AdAd - Aa",-120.67,-128.183781673751,NA,NA,NA,NA
"21505","Aa",1.35,1.47651386223883,NA,NA,NA,NA
"21506","AaAd",1423,NA,NA,NA,1397.40734616783,NA
"21507","Aa / AaAd",0.000948699929725931,NA,NA,NA,-0.0515988833288629,NA
"21508","AaAd / Aa",1054.07407407407,-2.95554442471348,NA,NA,136.351172995732,NA
"21509","Aa * AaAd",1921.05,557.244847585346,NA,NA,14298.0056874617,NA
"21510","Aa + AaAd",1424.35,NA,NA,NA,1400.12750007152,NA
"21511","Aa - AaAd",-1421.65,NA,NA,NA,-1394.67275683009,NA
"21512","AaAd - Aa",1421.65,NA,NA,NA,1394.67275683009,NA
"21513","Aa",1.35,1.31994141428863,NA,NA,-0.141670511920724,NA
"21514","AaAd",96.4,NA,NA,-4.74517393933292,76.189629770225,NA
"21515","Aa / AaAd",0.0140041493775934,0.00802203211589649,NA,NA,-0.00629603032173481,NA
"21516","AaAd / Aa",71.4074074074074,-38.6142169748568,NA,NA,NA,NA
"21517","Aa * AaAd",130.14,224.987533248494,NA,NA,NA,NA
"21518","Aa + AaAd",97.75,NA,NA,NA,78.5121621979152,NA
"21519","Aa - AaAd",-95.05,NA,NA,NA,-73.693806125438,NA
"21520","AaAd - Aa",95.05,NA,NA,NA,73.693806125438,NA
"21521","Aa",0.2,0.216302391237749,NA,NA,NA,NA
"21522","AaAa",17.4,NA,NA,17.8901708322033,NA,NA
"21523","Aa / AaAa",0.0114942528735632,0.00395467592841025,0.0142732608589027,NA,NA,NA
"21524","AaAa / Aa",87,-8.62477273859759,NA,19.503803725517,NA,NA
"21525","Aa * AaAa",3.48,7.59831752246202,NA,18.0657864469042,-2.42773637911247,NA
"21526","Aa + AaAa",17.6,NA,NA,17.8951033074068,NA,NA
"21527","Aa - AaAa",-17.2,0.479815186465267,NA,-17.8973191841432,NA,NA
"21528","AaAa - Aa",17.2,-0.479815186465267,NA,17.8973191841432,NA,NA
"21529","Aa",0.0154761904761905,0.0154815050474829,NA,NA,NA,NA
"21530","AaAd",5.42,NA,NA,NA,6.93543329786674,NA
"21531","Aa / AaAd",0.00285538569671411,0.00148381787702614,NA,NA,NA,NA
"21532","AaAd / Aa",350.215384615384,NA,NA,NA,NA,NA
"21533","Aa * AaAd",0.0838809523809525,0.154856196245479,NA,NA,NA,NA
"21534","Aa + AaAd",5.43547619047619,NA,NA,NA,6.96795028828469,NA
"21535","Aa - AaAd",-5.40452380952381,NA,NA,NA,-6.90287510529305,NA
"21536","AaAd - Aa",5.40452380952381,NA,NA,NA,6.90287510529305,NA
"21537","Aa",0.115,0.11078552649551,NA,-0.0433282367418517,NA,NA
"21538","AaAa",0.287,NA,NA,0.286408453256108,NA,NA
"21539","Aa / AaAa",0.400696864111498,0.159769688109794,NA,-0.777666609370032,NA,NA
"21540","AaAa / Aa",2.49565217391304,NA,NA,0.350103404304902,NA,NA
"21541","Aa * AaAa",0.033005,0.0457743537697237,NA,0.181581824759458,NA,NA
"21542","Aa + AaAa",0.402,0.107487630638093,NA,0.234955504168194,NA,NA
"21543","Aa - AaAa",-0.172,0.116730617216967,NA,-0.327711964598947,NA,NA
"21544","AaAa - Aa",0.172,-0.116730617216967,NA,0.327711964598947,NA,NA
"21545","Aa",0.0485,0.0493742123424525,NA,NA,NA,NA
"21546","AaAa",13.3,NA,NA,13.7601766021012,NA,NA
"21547","Aa / AaAa",0.00364661654135338,0.00117221966920562,0.00333698029899258,NA,NA,NA
"21548","AaAa / Aa",274.226804123711,-25.1968302379222,NA,44.275731344308,NA,NA
"21549","Aa * AaAa",0.64505,2.06910542805473,NA,4.00440631092094,NA,NA
"21550","Aa + AaAa",13.3485,NA,NA,13.4977804277095,NA,NA
"21551","Aa - AaAa",-13.2515,NA,NA,-13.765014833604,NA,NA
"21552","AaAa - Aa",13.2515,NA,NA,13.765014833604,NA,NA
"21553","Aa",0.2,0.199566151012462,NA,NA,NA,NA
"21554","AdAd",4.02,NA,2.87172945237291,NA,NA,NA
"21555","Aa / AdAd",0.0497512437810945,0.0172322841240276,NA,NA,NA,-0.00436085462964439
"21556","AdAd / Aa",20.1,-113.61579083529,NA,55.2954519426698,NA,NA
"21557","Aa * AdAd",0.804,2.2235778125399,0.63939793382874,NA,0.705805768841548,NA
"21558","Aa + AdAd",4.22,NA,2.78027445674576,NA,NA,1.6438861655842
"21559","Aa - AdAd",-3.82,NA,-2.77844368532105,NA,NA,NA
"21560","AdAd - Aa",3.82,NA,2.77844368532105,NA,NA,NA
"21561","Aa",1.49,1.51291976858585,NA,NA,NA,NA
"21562","AaAd",5.3,NA,NA,-0.0588180761736458,5.21780809933833,NA
"21563","Aa / AaAd",0.281132075471698,NA,NA,NA,-4.54593080180156,NA
"21564","AaAd / Aa",3.55704697986577,-0.0727188254010258,NA,NA,0.849437657254901,NA
"21565","Aa * AaAd",7.897,2.69125614531772,NA,NA,30.9208309697964,NA
"21566","Aa + AaAd",6.79,1.43761626723717,NA,NA,5.87987589286896,NA
"21567","Aa - AaAd",-3.81,1.30210882626457,NA,NA,-3.85823662436573,NA
"21568","AaAd - Aa",3.81,-1.30210882626457,NA,NA,3.85823662436573,NA
"21569","Aa",2.6,2.58525312932615,NA,0.698830306995772,NA,NA
"21570","AaAa",60.35,-0.79664424987251,NA,61.8198264901947,NA,NA
"21571","Aa / AaAa",0.0430820215410108,0.0179417511494515,0.0919153164845143,NA,NA,NA
"21572","AaAa / Aa",23.2115384615385,-1.19681541368585,NA,3.63208252642561,0.577994423873714,NA
"21573","Aa * AaAa",156.91,226.366370002612,NA,1090.6429395015,NA,NA
"21574","Aa + AaAa",62.95,0.789424530135328,NA,62.5281668672077,NA,NA
"21575","Aa - AaAa",-57.75,3.88697029980788,NA,-61.1723287534626,NA,NA
"21576","AaAa - Aa",57.75,-3.88697029980788,NA,61.1723287534626,NA,NA
"21577","Aa",15.075,15.1371861660997,NA,-0.274718738719769,1.02353842243093,NA
"21578","AaAa",0.0892476956749802,0.000404219566601152,NA,0.0879602271385323,NA,NA
"21579","Aa / AaAa",168.911924122946,119.127044903168,NA,NA,NA,NA
"21580","AaAa / Aa",0.00592024515256917,NA,NA,0.00111277254998834,NA,NA
"21581","Aa * AaAa",1.34540901230033,1.9270133981911,NA,1.36780103315263,-1.90780461759075,NA
"21582","Aa + AaAa",15.164247695675,15.1469223983903,NA,-0.175134226542654,0.951718696242127,NA
"21583","Aa - AaAa",14.985752304325,15.1267316801431,NA,-0.371256268216707,1.10298506608577,NA
"21584","AaAa - Aa",-14.985752304325,-15.1267316801431,NA,0.371256268216707,-1.10298506608577,NA
"21585","Aa",1.355,1.42028689530361,NA,NA,NA,NA
"21586","AaAa",0.26,-0.0322534911828151,NA,0.303183194757052,0.291442989778005,NA
"21587","Aa / AaAa",5.21153846153846,0.604619279256424,NA,-0.461625263092337,NA,NA
"21588","AaAa / Aa",0.191881918819188,-0.0243138696189392,NA,NA,NA,NA
"21589","Aa * AaAa",0.3523,3.25103772770505,-2.49400837212454,NA,NA,NA
"21590","Aa + AaAa",1.615,1.41029134594533,NA,NA,NA,NA
"21591","Aa - AaAa",1.095,1.4293716351952,NA,NA,NA,NA
"21592","AaAa - Aa",-1.095,-1.4293716351952,NA,NA,NA,NA
"21593","Aa",6.65000000000001,7.03935935491692,NA,-5.90509092669875,NA,NA
"21594","AdAd",2.7,NA,NA,NA,NA,2.67661295396112
"21595","Aa / AdAd",2.46296296296297,NA,-46.4108752047418,NA,NA,NA
"21596","AdAd / Aa",0.406015037593984,NA,NA,NA,NA,0.0109427109726617
"21597","Aa * AdAd",17.955,NA,NA,NA,NA,658.698030087254
"21598","Aa + AdAd",9.35000000000001,7.36634102593842,NA,-9.59586825231823,NA,NA
"21599","Aa - AdAd",3.95000000000001,6.2636505001622,NA,NA,NA,NA
"21600","AdAd - Aa",-3.95000000000001,-6.2636505001622,NA,NA,NA,NA
"21601","Aa",1.965,2.0222463774173,NA,NA,NA,NA
"21602","AaAd",49,NA,NA,NA,53.5303979569345,NA
"21603","Aa / AaAd",0.0401020408163265,0.00933013827992439,NA,NA,NA,NA
"21604","AaAd / Aa",24.9363867684478,-31.980757304242,NA,NA,NA,NA
"21605","Aa * AaAd",96.285,425.300798560076,NA,NA,NA,NA
"21606","Aa + AaAd",50.965,NA,NA,NA,49.0014622808539,NA
"21607","Aa - AaAd",-47.035,NA,NA,NA,-53.890791047486,NA
"21608","AaAd - Aa",47.035,NA,NA,NA,53.890791047486,NA
"21609","Aa",0.085,0.0875711739404162,NA,NA,NA,NA
"21610","AaAd",201.62,NA,NA,NA,183.92639848203,NA
"21611","Aa / AaAd",0.000421585160202361,0.000173237427495703,NA,NA,-0.00020625980326369,NA
"21612","AaAd / Aa",2372,-267.141724949795,NA,NA,NA,NA
"21613","Aa * AaAd",17.1377,48.361507019509,NA,NA,NA,NA
"21614","Aa + AaAd",201.705,NA,NA,NA,184.053765135513,NA
"21615","Aa - AaAd",-201.535,NA,NA,NA,-183.799166661276,NA
"21616","AaAd - Aa",201.535,NA,NA,NA,183.799166661276,NA
"21617","Aa",0.0699999999999998,0.067630796073138,NA,NA,0.0405775058607491,NA
"21618","AdAd",1.8,-0.205083793256734,0.541980666232785,NA,NA,NA
"21619","Aa / AdAd",0.0388888888888888,0.00206656043615374,0.0031030763526771,NA,NA,NA
"21620","AdAd / Aa",25.7142857142858,-0.111917983588806,NA,NA,NA,NA
"21621","Aa * AdAd",0.126,1.93569136327208,NA,NA,NA,NA
"21622","Aa + AdAd",1.87,-0.131261750769125,0.540472553069335,NA,NA,NA
"21623","Aa - AdAd",-1.73,0.279399971961693,-0.543864089894805,NA,NA,NA
"21624","AdAd - Aa",1.73,-0.279399971961693,0.543864089894805,NA,NA,NA
"21625","Aa",8.75,8.03081322326932,NA,NA,NA,NA
"21626","AaAd",160.6,NA,NA,NA,160.803078631618,NA
"21627","Aa / AaAd",0.0544831880448319,0.18659676718782,NA,NA,-3.34279442508413,NA
"21628","AaAd / Aa",18.3542857142857,NA,NA,NA,1.89324479054095,NA
"21629","Aa * AaAd",1405.25,NA,NA,NA,13889.5635386432,NA
"21630","Aa + AaAd",169.35,5.2330293864173,NA,NA,168.444190081146,NA
"21631","Aa - AaAd",-151.85,NA,NA,NA,-149.073506025166,NA
"21632","AaAd - Aa",151.85,NA,NA,NA,149.073506025166,NA
"21633","Aa",0.3152285715,0.323268552024096,NA,NA,NA,NA
"21634","AaAd",17.86,NA,NA,NA,18.3396675475625,NA
"21635","Aa / AaAd",0.0176499760078387,0.0120020336265774,NA,NA,-0.0360890380902506,NA
"21636","AaAd / Aa",56.6573008119602,-3.66852169083173,NA,NA,NA,NA
"21637","Aa * AaAd",5.62998228699,7.96565455625996,NA,NA,24.546433827333,NA
"21638","Aa + AaAd",18.1752285715,NA,NA,NA,18.9219270750902,NA
"21639","Aa - AaAd",-17.5447714285,NA,NA,NA,-17.7549754110692,NA
"21640","AaAd - Aa",17.5447714285,NA,NA,NA,17.7549754110692,NA
"21641","Aa",3.13,2.58816758358736,NA,NA,NA,NA
"21642","AdAd",10.7,NA,NA,NA,1.95027105123599,6.76678532781233
"21643","Aa / AdAd",0.292523364485981,0.0485331182546923,NA,NA,NA,-0.222203365198573
"21644","AdAd / Aa",3.4185303514377,-0.0971233097255786,NA,NA,NA,0.426666322895364
"21645","Aa * AdAd",33.491,43.7476890300513,NA,NA,NA,211.954021978222
"21646","Aa + AdAd",13.83,2.01140107896648,NA,NA,NA,9.17442759620336
"21647","Aa - AdAd",-7.57,2.16061612540951,NA,NA,NA,-10.7812201411074
"21648","AdAd - Aa",7.57,-2.16061612540951,NA,NA,NA,10.7812201411074
"21649","Aa",3.75,3.95964532071728,NA,NA,NA,NA
"21650","AaAa",0.16,NA,NA,NA,NA,NA
"21651","Aa / AaAa",23.4375,1.55241523411077,NA,NA,NA,NA
"21652","AaAa / Aa",0.0426666666666667,-0.108631010619714,-0.0631467845002176,NA,NA,NA
"21653","Aa * AaAa",0.6,8.86144769009532,NA,NA,NA,NA
"21654","Aa + AaAa",3.91,3.91746968807091,NA,NA,NA,NA
"21655","Aa - AaAa",3.59,3.93251410348183,NA,NA,NA,NA
"21656","AaAa - Aa",-3.59,-3.93251410348183,NA,NA,NA,NA
"21657","Aa",5.3,6.15654838642361,NA,NA,NA,NA
"21658","AaAd",9.8,NA,NA,NA,NA,NA
"21659","Aa / AaAd",0.540816326530612,0.146836928536326,NA,NA,NA,NA
"21660","AaAd / Aa",1.84905660377359,-0.560405473438058,NA,NA,NA,NA
"21661","Aa * AaAd",51.94,267.8148304847,NA,NA,NA,NA
"21662","Aa + AaAd",15.1,5.81777321995909,NA,NA,NA,NA
"21663","Aa - AaAd",-4.5,6.55376126905281,NA,NA,NA,NA
"21664","AaAd - Aa",4.5,-6.55376126905281,NA,NA,NA,NA
"21665","Aa",0.015,0.0187340209435926,NA,NA,NA,NA
"21666","AdAd",0.511136666989662,NA,NA,NA,0.0101477026403273,0.509392783581932
"21667","Aa / AdAd",0.0293463587504736,NA,NA,2.50640621042157,NA,NA
"21668","AdAd / Aa",34.0757777993108,NA,NA,NA,NA,1.1114415090289
"21669","Aa * AdAd",0.00766705000484493,NA,NA,NA,NA,0.234070328775292
"21670","Aa + AdAd",0.526136666989662,0.016469506293957,NA,NA,NA,0.515468318506585
"21671","Aa - AdAd",-0.496136666989662,NA,NA,NA,NA,-0.50010126151051
"21672","AdAd - Aa",0.496136666989662,NA,NA,NA,NA,0.50010126151051
"21673","Aa",0.065,0.065006421673254,NA,NA,NA,NA
"21674","AaAd",163.6,NA,NA,4.3634607610267,165.88105419596,NA
"21675","Aa / AaAd",0.000397310513447433,NA,NA,NA,NA,NA
"21676","AaAd / Aa",2516.92307692308,NA,NA,NA,496.390908684772,NA
"21677","Aa * AaAd",10.634,5.17246198900956,NA,NA,40.2517217116892,NA
"21678","Aa + AaAd",163.665,NA,NA,4.33797812039615,166.021232972701,NA
"21679","Aa - AaAd",-163.535,NA,NA,-4.19206118270668,-165.756877971836,NA
"21680","AaAd - Aa",163.535,NA,NA,4.19206118270668,165.756877971836,NA
"21681","Aa",0.455,0.593731422918648,NA,NA,NA,NA
"21682","AaAa",0.16,NA,NA,NA,NA,NA
"21683","Aa / AaAa",2.84375,0.245521411891017,NA,NA,NA,NA
"21684","AaAa / Aa",0.351648351648352,-0.0516438147262634,NA,NA,NA,NA
"21685","Aa * AaAa",0.0728,1.49810714382221,NA,NA,NA,NA
"21686","Aa + AaAa",0.615,0.597748931541038,NA,NA,NA,NA
"21687","Aa - AaAa",0.295,0.583852647557358,NA,NA,NA,NA
"21688","AaAa - Aa",-0.295,-0.583852647557358,NA,NA,NA,NA
"21689","Aa",0.7916666665,0.71106505868805,NA,NA,NA,NA
"21690","AaAa",1.54,NA,NA,1.46667603472339,NA,NA
"21691","Aa / AaAa",0.514069263961039,0.243642317508373,1.28324061975382,NA,NA,NA
"21692","AaAa / Aa",1.94526315830427,-0.186284400495294,NA,0.50549772808264,NA,NA
"21693","Aa * AaAa",1.21916666641,1.54929164550496,NA,4.72699885936808,NA,NA
"21694","Aa + AaAa",2.3316666665,0.720324673653057,NA,1.59449836640897,NA,NA
"21695","Aa - AaAa",-0.7483333335,0.711119134626759,NA,-1.44033370142932,NA,NA
"21696","AaAa - Aa",0.7483333335,-0.711119134626759,NA,1.44033370142932,NA,NA
"21697","Aa",0.745,0.899162830391211,NA,NA,-2.3635941652573,NA
"21698","AdAd",0.305000000000001,NA,NA,NA,NA,NA
"21699","Aa / AdAd",2.44262295081966,0.140545087007729,NA,NA,NA,NA
"21700","AdAd / Aa",0.409395973154364,-0.045635206375394,NA,NA,NA,NA
"21701","Aa * AdAd",0.227225000000001,3.24962128133579,NA,NA,NA,NA
"21702","Aa + AdAd",1.05,0.765569786728185,0.267723557966373,NA,-1.18346078421163,NA
"21703","Aa - AdAd",0.439999999999999,0.959780159116815,NA,NA,-2.38067797665277,NA
"21704","AdAd - Aa",-0.439999999999999,-0.959780159116815,NA,NA,2.38067797665277,NA
"21705","Aa",0.08,0.0912779916805707,NA,0.0465156962245421,NA,NA
"21706","AdAd",1.96,NA,NA,NA,NA,1.9830805325324
"21707","Aa / AdAd",0.0408163265306122,0.0202302065091552,-0.103411936552723,NA,NA,NA
"21708","AdAd / Aa",24.5,-0.322028088759683,NA,NA,NA,2.2150579658963
"21709","Aa * AdAd",0.1568,0.175505340116117,NA,NA,NA,1.63163638861099
"21710","Aa + AdAd",2.04,NA,NA,NA,NA,1.92334529885906
"21711","Aa - AdAd",-1.88,0.117734583034479,NA,NA,NA,-2.0137291945514
"21712","AdAd - Aa",1.88,-0.117734583034479,NA,NA,NA,2.0137291945514
"21713","Aa",0.2,0.334033991700549,NA,NA,NA,NA
"21714","AaAd",51.12,NA,NA,NA,48.6809319787665,NA
"21715","Aa / AaAd",0.00391236306729264,NA,NA,NA,-0.330679505702511,NA
"21716","AaAd / Aa",255.6,-0.274723206677687,NA,NA,11.9969729124842,NA
"21717","Aa * AaAd",10.224,6.33440426890399,NA,NA,192.065207320651,NA
"21718","Aa + AaAd",51.32,0.3553366576594,NA,NA,48.9462791875789,NA
"21719","Aa - AaAd",-50.92,NA,NA,NA,-47.8185804744817,NA
"21720","AaAd - Aa",50.92,NA,NA,NA,47.8185804744817,NA
"21721","Aa",8.3505,8.47306227476121,NA,NA,NA,-0.685256064354308
"21722","AaAd",41,NA,NA,NA,40.33971790017,NA
"21723","Aa / AaAd",0.203670731707317,0.215926368640817,NA,NA,-0.890079096559188,NA
"21724","AaAd / Aa",4.90988563559068,NA,NA,NA,NA,NA
"21725","Aa * AaAd",342.3705,193.11809530352,NA,NA,726.078553114321,NA
"21726","Aa + AaAd",49.3505,9.00524651526516,NA,NA,37.7821094660098,NA
"21727","Aa - AaAd",-32.6495,8.22300608450656,NA,NA,-41.6951968506677,-0.846976270058637
"21728","AaAd - Aa",32.6495,-8.22300608450656,NA,NA,41.6951968506677,0.846976270058637
"21729","Aa",11.15,11.5583518988237,NA,NA,NA,NA
"21730","AdAd",17.3,NA,NA,NA,NA,11.9240029126298
"21731","Aa / AdAd",0.644508670520231,NA,-4.50773946664851,NA,NA,NA
"21732","AdAd / Aa",1.55156950672646,-0.0218839854547688,NA,NA,NA,0.370068465291936
"21733","Aa * AdAd",192.895,NA,NA,NA,NA,617.611242476736
"21734","Aa + AdAd",28.45,11.6614044034405,NA,NA,NA,9.08646656284564
"21735","Aa - AdAd",-6.15,11.4901700344804,NA,NA,NA,-17.8482513175034
"21736","AdAd - Aa",6.15,-11.4901700344804,NA,NA,NA,17.8482513175034
"21737","Aa",5.8,5.7991847073378,NA,NA,NA,NA
"21738","AaAa",40.72,NA,NA,39.0821116070623,NA,NA
"21739","Aa / AaAa",0.142436149312377,0.0656199397947608,NA,NA,NA,NA
"21740","AaAa / Aa",7.02068965517241,-3.5576574087392,NA,3.32465764007262,NA,NA
"21741","Aa * AaAa",236.176,523.328075979154,NA,315.259098111104,-326.591719059431,NA
"21742","Aa + AaAa",46.52,6.46300923620303,NA,40.3610788896987,NA,NA
"21743","Aa - AaAa",-34.92,4.49893990358916,NA,-40.2528970307389,NA,NA
"21744","AaAa - Aa",34.92,-4.49893990358916,NA,40.2528970307389,NA,NA
"21745","Aa",8.65,8.59177087975917,NA,NA,NA,NA
"21746","AaAa",0.64,NA,NA,0.5791560953431,NA,NA
"21747","Aa / AaAa",13.515625,2.46532469038435,NA,NA,NA,NA
"21748","AaAa / Aa",0.0739884393063584,NA,NA,NA,NA,NA
"21749","Aa * AaAa",5.536,29.0853935131395,NA,NA,NA,NA
"21750","Aa + AaAa",9.29,8.6358105875442,NA,0.539322972251011,NA,NA
"21751","Aa - AaAa",8.01,8.54148401880659,NA,-0.388231818664992,NA,NA
"21752","AaAa - Aa",-8.01,-8.54148401880659,NA,0.388231818664992,NA,NA
"21753","Aa",18.6,17.4012656084085,NA,NA,NA,NA
"21754","AdAd",32.4,NA,NA,NA,NA,34.5355009326212
"21755","Aa / AdAd",0.574074074074074,0.307657360322116,-0.332150610756954,NA,NA,NA
"21756","AdAd / Aa",1.74193548387097,-0.335389551624765,NA,NA,NA,0.459725396458365
"21757","Aa * AdAd",602.64,1023.50464367634,NA,NA,NA,2002.549277336
"21758","Aa + AdAd",51,16.9696547281142,NA,NA,NA,36.0846151734302
"21759","Aa - AdAd",-13.8,17.9510591181611,NA,NA,NA,-33.8565006952544
"21760","AdAd - Aa",13.8,-17.9510591181611,NA,NA,NA,33.8565006952544
"21761","Aa",3.05,2.6899040817749,NA,NA,NA,NA
"21762","AdAd",68.12952381,NA,NA,NA,NA,47.5897651308504
"21763","Aa / AdAd",0.0447676694248716,0.0382891552999104,-0.670887529539172,NA,NA,NA
"21764","AdAd / Aa",22.3375487901639,NA,NA,NA,NA,1.72450520714347
"21765","Aa * AdAd",207.7950476205,NA,NA,NA,NA,2634.79504702464
"21766","Aa + AdAd",71.17952381,NA,NA,NA,NA,65.594124468682
"21767","Aa - AdAd",-65.07952381,1.70118550988998,NA,NA,NA,-67.5827940752129
"21768","AdAd - Aa",65.07952381,-1.70118550988998,NA,NA,NA,67.5827940752129
"21769","Aa",10.48,11.0536271135775,NA,NA,NA,NA
"21770","AdAd",249.5,NA,NA,NA,NA,183.732140947159
"21771","Aa / AdAd",0.0420040080160321,NA,NA,NA,NA,NA
"21772","AdAd / Aa",23.8072519083969,-1.10500859430563,NA,NA,NA,8.35412662638987
"21773","Aa * AdAd",2614.76,802.050474432825,NA,NA,NA,6545.31675058055
"21774","Aa + AdAd",259.98,11.151602698573,NA,NA,NA,247.941342543252
"21775","Aa - AdAd",-239.02,11.0571140570776,NA,NA,NA,-247.398736099014
"21776","AdAd - Aa",239.02,-11.0571140570776,NA,NA,NA,247.398736099014
"21777","Aa",4.01,2.94652735440538,NA,0.558773857919006,NA,NA
"21778","AaAa",1.497,NA,NA,1.49128347275732,NA,NA
"21779","Aa / AaAa",2.67869071476286,NA,14.8744943739514,NA,NA,NA
"21780","AaAa / Aa",0.373316708229426,-0.00529554588370645,NA,0.035874019448282,NA,NA
"21781","Aa * AaAa",6.00297,NA,NA,65.7790964543774,NA,NA
"21782","Aa + AaAa",5.507,2.91059572590646,NA,2.05133169445654,NA,NA
"21783","Aa - AaAa",2.513,2.98002538219612,NA,-0.833958830829689,NA,NA
"21784","AaAa - Aa",-2.513,-2.98002538219612,NA,0.833958830829689,NA,NA
"21785","Aa",3.24,2.50831733781921,NA,NA,NA,NA
"21786","AdAd",59.7,NA,NA,NA,5.22603138452357,57.1036450266787
"21787","Aa / AdAd",0.0542713567839196,NA,-0.0515823601417834,NA,NA,NA
"21788","AdAd / Aa",18.4259259259259,NA,NA,NA,NA,0.914718613049426
"21789","Aa * AdAd",193.428,NA,NA,NA,NA,1920.40142518721
"21790","Aa + AdAd",62.94,NA,NA,NA,NA,57.3925986328083
"21791","Aa - AdAd",-56.46,NA,NA,NA,NA,-56.3531386493546
"21792","AdAd - Aa",56.46,NA,NA,NA,NA,56.3531386493546
"21793","Aa",1.6,1.61068438666156,NA,NA,1.34822855107434,NA
"21794","AaAa",1.96,NA,NA,1.82792031771337,NA,NA
"21795","Aa / AaAa",0.816326530612245,0.302827403718139,NA,-1.27103984888142,NA,NA
"21796","AaAa / Aa",1.225,-0.0517534594059199,NA,0.152719475681644,NA,NA
"21797","Aa * AaAa",3.136,8.77493562796932,NA,22.8837478182531,NA,NA
"21798","Aa + AaAa",3.56,1.74781495621062,NA,1.19771758410106,NA,NA
"21799","Aa - AaAa",-0.36,1.68713502287113,NA,-1.77486098996479,NA,NA
"21800","AaAa - Aa",0.36,-1.68713502287113,NA,1.77486098996479,NA,NA
"21801","Aa",0.25,0.229410195367551,NA,NA,NA,NA
"21802","AaAa",1.71428572,NA,NA,1.64260067120843,NA,NA
"21803","Aa / AaAa",0.145833332847222,0.0617719846089396,0.687220698007065,NA,NA,NA
"21804","AaAa / Aa",6.85714288,NA,NA,0.156684735205459,NA,NA
"21805","Aa * AaAa",0.42857143,0.837609164003384,NA,8.7042063213765,NA,NA
"21806","Aa + AaAa",1.96428572,NA,NA,1.78199678437437,NA,NA
"21807","Aa - AaAa",-1.46428572,0.217528577586045,1.59280980425356,NA,NA,NA
"21808","AaAa - Aa",1.46428572,-0.217528577586045,-1.59280980425356,NA,NA,NA
"21809","Aa",23.05,24.6353070568903,NA,NA,NA,3.20015521133795
"21810","AaAd",24.2,-1.79673548678291,NA,NA,15.6986475310437,NA
"21811","Aa / AaAd",0.952479338842975,0.203377745220246,NA,NA,NA,NA
"21812","AaAd / Aa",1.04989154013015,-0.210799910860859,NA,NA,NA,NA
