trait,beta,Aa,Ad,AaAa,AaAd,AdAd
AaAd,172,NA,NA,NA,168.8557565,NA
Ad / AaAd,NA,NA,0.002437061,NA,-0.003705032,NA
AaAd / Ad,NA,NA,NA,187.6170328,171.2856375,NA
Ad * AaAd,NA,NA,155.7718718,NA,183.9105704,NA
Ad + AaAd,NA,NA,NA,NA,168.8880277,NA
Ad - AaAd,NA,NA,NA,NA,-168.7760475,NA
AaAd - Ad,NA,NA,NA,NA,168.7760475,NA
Ad,2.67,-0.107243087,1.765687107,-0.683407933,NA,NA
AaAd,519.2,NA,NA,NA,514.5600002,NA
Ad / AaAd,NA,NA,NA,-0.002636823,-0.006994037,NA
AaAd / Ad,NA,NA,NA,18.94008307,45.35271773,NA
Ad * AaAd,NA,NA,2240.549784,NA,5948.308833,NA
Ad + AaAd,NA,NA,NA,NA,514.7385838,NA
Ad - AaAd,NA,NA,NA,NA,-514.3824654,NA
AaAd - Ad,NA,NA,NA,NA,514.3824654,NA
Ad,13.57,NA,11.40937621,NA,NA,NA
AdAd,10.7,NA,NA,NA,NA,10.83057286
Ad / AdAd,NA,NA,NA,NA,NA,-2.01314957
AdAd / Ad,NA,NA,NA,NA,NA,0.138835038
Ad * AdAd,NA,NA,NA,NA,NA,524.8210814
Ad + AdAd,NA,NA,19.83087181,NA,NA,NA
Ad - AdAd,NA,NA,NA,-7.759057296,NA,-7.010663499
AdAd - Ad,NA,NA,NA,7.759057296,NA,7.010663499
Ad,12.37,NA,11.24667706,NA,NA,NA
AaAd,15.32,NA,NA,NA,16.54078457,NA
Ad / AaAd,NA,NA,0.251213007,NA,-0.831757871,NA
AaAd / Ad,NA,NA,NA,NA,0.256210441,-0.06838645
Ad * AaAd,NA,NA,577.0759862,NA,978.0405051,NA
Ad + AaAd,NA,NA,13.27907393,NA,11.64065497,NA
Ad - AaAd,NA,NA,6.733570127,NA,-16.85521736,NA
AaAd - Ad,NA,NA,-6.733570127,NA,16.85521736,NA
Ad,0.03125,NA,0.029639525,NA,NA,NA
AaAa,43.07,1.621970156,NA,24.55827464,NA,NA
Ad / AaAa,NA,NA,0.000284892,NA,NA,NA
AaAa / Ad,NA,NA,NA,1979.328942,NA,NA
Ad * AaAa,NA,NA,NA,NA,NA,2.297057141
Ad + AaAa,NA,1.607087411,NA,24.688673,NA,NA
Ad - AaAa,NA,-1.699975905,NA,-23.81834585,NA,NA
AaAa - Ad,NA,1.699975905,NA,23.81834585,NA,NA
Ad,0.345,NA,0.353532318,NA,NA,NA
AaAa,6.8,NA,NA,4.175523574,NA,NA
Ad / AaAa,NA,NA,0.006607068,NA,0.000801613,NA
AaAa / Ad,NA,NA,NA,185.7095754,NA,NA
Ad * AaAa,NA,NA,12.43469552,NA,NA,NA
Ad + AaAa,NA,NA,NA,4.361704102,NA,NA
Ad - AaAa,NA,NA,NA,-3.995992901,NA,NA
AaAa - Ad,NA,NA,NA,3.995992901,NA,NA
Ad,0.59,NA,0.594596127,NA,NA,NA
AaAa,13.9,NA,NA,12.41891395,NA,NA
Ad / AaAa,NA,NA,NA,-0.016594098,NA,NA
AaAa / Ad,NA,NA,NA,12.96166828,NA,NA
Ad * AaAa,NA,NA,NA,17.55599482,NA,19.42851
Ad + AaAa,NA,NA,NA,11.91126369,NA,NA
Ad - AaAa,NA,NA,NA,-12.95348113,NA,NA
AaAa - Ad,NA,NA,NA,12.95348113,NA,NA
Ad,2.42,NA,1.549735897,NA,NA,NA
AaAa,465.36,NA,NA,450.8132765,8.266020653,NA
Ad / AaAa,NA,NA,0.007925521,NA,-0.000244753,NA
AaAa / Ad,NA,NA,NA,127.3992917,NA,NA
Ad * AaAa,NA,NA,NA,660.9315072,NA,NA
Ad + AaAa,NA,NA,NA,448.5701539,NA,NA
Ad - AaAa,NA,NA,NA,-453.0651329,NA,NA
AaAa - Ad,NA,NA,NA,453.0651329,NA,NA
Ad,2.57,NA,3.387224269,NA,NA,NA
AdAd,17.6,NA,NA,NA,NA,13.37145195
Ad / AdAd,NA,NA,NA,NA,NA,-0.166739356
AdAd / Ad,NA,NA,NA,0.565634725,NA,0.831397169
Ad * AdAd,NA,NA,NA,NA,-16.06019528,319.3208434
Ad + AdAd,NA,NA,NA,NA,-0.902761156,21.23521981
Ad - AdAd,NA,NA,NA,NA,NA,-12.6214599
AdAd - Ad,NA,NA,NA,NA,NA,12.6214599
Ad,4.15,NA,4.217433289,NA,NA,NA
AaAd,1.9,NA,NA,NA,1.828620612,NA
Ad / AaAd,NA,NA,1.167354454,NA,-2.782011468,NA
AaAd / Ad,NA,NA,-0.038268077,NA,0.092087858,NA
Ad * AaAd,NA,NA,NA,NA,35.25031584,7.719906201
Ad + AaAd,NA,NA,3.683709399,NA,NA,NA
Ad - AaAd,NA,NA,4.322428573,NA,-2.509598543,NA
AaAd - Ad,NA,NA,-4.322428573,NA,2.509598543,NA
Ad,0.242,NA,NA,-0.159349498,NA,NA
AdAd,0.827,-0.053344972,NA,NA,NA,0.802856955
Ad / AdAd,NA,NA,NA,NA,NA,-0.243272629
AdAd / Ad,NA,NA,NA,NA,NA,0.235036987
Ad * AdAd,NA,NA,NA,NA,NA,2.003372306
Ad + AdAd,NA,NA,NA,NA,NA,0.699354693
Ad - AdAd,NA,NA,NA,NA,NA,-0.56513449
AdAd - Ad,NA,NA,NA,NA,NA,0.56513449
Ad,152.9,NA,152.4870109,NA,NA,NA
AaAd,3.6,NA,NA,NA,1.713805835,NA
Ad / AaAd,NA,NA,7.707119189,NA,NA,NA
AaAd / Ad,NA,NA,NA,0.392777253,NA,NA
Ad * AaAd,NA,NA,3098.064294,NA,NA,NA
Ad + AaAd,NA,-0.405986121,112.10553,NA,NA,NA
Ad - AaAd,NA,NA,152.5723082,NA,NA,NA
AaAd - Ad,NA,NA,-152.5723082,NA,NA,NA
Ad,8.1,NA,7.573000689,NA,NA,NA
AdAd,1.703373365,NA,NA,NA,NA,1.692783572
Ad / AdAd,NA,NA,-6.676451842,NA,NA,-3.368838976
AdAd / Ad,NA,NA,NA,NA,NA,0.069791984
Ad * AdAd,NA,NA,NA,NA,NA,25.7815112
Ad + AdAd,NA,NA,7.063862083,NA,NA,2.460926846
Ad - AdAd,NA,NA,6.334951299,NA,NA,NA
AdAd - Ad,NA,NA,-6.334951299,NA,NA,NA
Ad,13.1,NA,10.89035799,NA,NA,NA
AaAd,39.8,NA,NA,NA,44.05244404,NA
Ad / AaAd,NA,NA,0.05370937,NA,-0.094568338,NA
AaAd / Ad,NA,NA,NA,0.364774797,0.726630206,NA
Ad * AaAd,NA,NA,1070.659599,NA,1409.402593,NA
Ad + AaAd,NA,NA,NA,NA,40.77620221,7.558177173
Ad - AaAd,NA,NA,NA,-5.807931321,-41.37795191,NA
AaAd - Ad,NA,NA,NA,5.807931321,41.37795191,NA
Ad,10.08,NA,7.010562229,NA,NA,NA
AdAd,12,NA,NA,NA,NA,6.388310021
Ad / AdAd,NA,NA,0.090020954,NA,NA,NA
AdAd / Ad,NA,NA,-0.720418177,NA,NA,NA
Ad * AdAd,NA,NA,NA,NA,NA,1627.537834
Ad + AdAd,NA,NA,NA,NA,NA,18.90267447
Ad - AdAd,NA,NA,NA,-6.234579259,NA,-4.204876978
AdAd - Ad,NA,NA,NA,6.234579259,NA,4.204876978
Ad,17.1,NA,14.66029909,NA,NA,NA
AaAa,8.1,NA,NA,8.23245935,1.704429478,NA
Ad / AaAa,NA,NA,4.32616054,NA,-1.015036122,NA
AaAa / Ad,NA,NA,NA,0.23206332,0.035587575,NA
Ad * AaAa,NA,NA,NA,241.9791486,NA,NA
Ad + AaAa,NA,NA,NA,NA,NA,8.442749745
Ad - AaAa,NA,NA,25.22438784,NA,NA,NA
AaAa - Ad,NA,NA,-25.22438784,NA,NA,NA
Ad,8.3,NA,NA,NA,NA,5.477060929
AdAd,3.8,NA,NA,NA,NA,3.542364786
Ad / AdAd,NA,NA,-7.032591768,NA,NA,-3.871137998
AdAd / Ad,NA,NA,NA,NA,NA,0.053184211
Ad * AdAd,NA,NA,NA,NA,NA,243.9612202
Ad + AdAd,NA,NA,NA,NA,NA,9.992062611
Ad - AdAd,NA,0.595189514,2.168631202,NA,NA,NA
AdAd - Ad,NA,-0.595189514,-2.168631202,NA,NA,NA
Ad,9.4,NA,8.309765037,NA,NA,NA
AaAd,8.46,NA,NA,NA,8.571262656,NA
Ad / AaAd,NA,NA,NA,-0.259470698,NA,NA
AaAd / Ad,NA,NA,NA,0.172340375,NA,NA
Ad * AaAd,NA,NA,159.4934512,NA,245.6704122,NA
Ad + AaAd,NA,NA,7.490706003,NA,7.670414567,NA
Ad - AaAd,NA,NA,NA,NA,NA,NA
AaAd - Ad,NA,NA,NA,NA,NA,NA
Ad,15.4,NA,9.936236439,-5.461732917,NA,NA
AaAa,11.17,NA,NA,11.20931723,NA,NA
Ad / AaAa,NA,NA,0.88085089,NA,NA,NA
AaAa / Ad,NA,NA,NA,0.75711729,0.03234855,NA
Ad * AaAa,NA,NA,NA,NA,NA,NA
Ad + AaAa,NA,NA,NA,NA,NA,3.555756532
Ad - AaAa,NA,NA,16.73075843,-13.13806489,NA,NA
AaAa - Ad,NA,NA,-16.73075843,13.13806489,NA,NA
Ad,1.27,NA,0.869155905,-0.266331479,NA,NA
AaAa,3.44,-0.03313776,NA,3.226194851,NA,NA
Ad / AaAa,NA,NA,0.421281642,NA,NA,NA
AaAa / Ad,NA,NA,NA,3.68259364,NA,NA
Ad * AaAa,NA,NA,0.985413421,NA,NA,NA
Ad + AaAa,NA,NA,NA,1.866455431,NA,NA
Ad - AaAa,NA,NA,NA,-2.572182307,NA,NA
AaAa - Ad,NA,NA,NA,2.572182307,NA,NA
Ad,21.8,NA,21.63488275,NA,NA,NA
AaAd,4.32,NA,NA,NA,3.933135494,NA
Ad / AaAd,NA,NA,2.002196152,NA,-0.617520795,NA
AaAd / Ad,NA,NA,NA,0.823503873,NA,NA
Ad * AaAd,NA,NA,238.7582842,NA,69.65575056,NA
Ad + AaAd,NA,NA,21.73624679,NA,2.633417179,NA
Ad - AaAd,NA,NA,21.47239824,NA,-4.095534579,NA
AaAd - Ad,NA,NA,-21.47239824,NA,4.095534579,NA
Ad,2.6,NA,3.469272384,NA,NA,NA
AaAd,1,NA,NA,NA,0.979793993,NA
Ad / AaAd,NA,NA,1.815689117,NA,-3.566381521,NA
AaAd / Ad,NA,NA,-0.042015206,NA,0.079112786,NA
Ad * AaAd,NA,NA,NA,-5.845325669,12.27726513,NA
Ad + AaAd,NA,NA,3.259410249,NA,NA,NA
Ad - AaAd,NA,NA,3.513296425,NA,-1.740428598,NA
AaAd - Ad,NA,NA,-3.513296425,NA,1.740428598,NA
Ad,1.457,NA,1.272737045,NA,NA,NA
AaAd,34.6,NA,NA,NA,34.43621353,NA
Ad / AaAd,NA,NA,NA,NA,NA,NA
AaAd / Ad,NA,0.017571085,NA,0.066002133,2.563092142,NA
Ad * AaAd,NA,NA,8.568016213,NA,461.3883872,NA
Ad + AaAd,NA,NA,1.758256319,NA,34.50503074,NA
Ad - AaAd,NA,NA,NA,-1.078458724,-34.55659686,NA
AaAd - Ad,NA,NA,NA,1.078458724,34.55659686,NA
Ad,29.91,NA,28.97587569,NA,NA,NA
AaAd,5.4,NA,NA,NA,5.478399521,NA
Ad / AaAd,NA,NA,NA,NA,-45.85685355,NA
AaAd / Ad,NA,NA,-0.010013832,NA,0.069404539,NA
Ad * AaAd,NA,NA,31.08716105,NA,440.2603657,NA
Ad + AaAd,NA,NA,29.42809878,NA,NA,NA
Ad - AaAd,NA,NA,28.15199998,NA,NA,NA
AaAd - Ad,NA,NA,-28.15199998,NA,NA,NA
Ad,3.1,NA,3.119647472,NA,NA,NA
AdAd,17.6,NA,NA,NA,NA,10.11712376
Ad / AdAd,NA,-0.001938081,NA,-0.057204819,NA,-0.045354983
AdAd / Ad,NA,NA,NA,3.843846596,NA,2.942142824
Ad * AdAd,NA,NA,NA,NA,NA,75.28275741
Ad + AdAd,NA,NA,NA,NA,NA,10.54724507
Ad - AdAd,NA,NA,NA,NA,NA,-14.00013528
AdAd - Ad,NA,NA,NA,NA,NA,14.00013528
Ad,17.14,NA,14.23014752,NA,NA,NA
AaAa,1.39,NA,NA,1.463838184,NA,NA
Ad / AaAa,NA,NA,1.748711279,-0.971676771,NA,NA
AaAa / Ad,NA,NA,NA,0.119284303,NA,NA
Ad * AaAa,NA,NA,64.68208742,NA,NA,NA
Ad + AaAa,NA,NA,13.94185885,NA,NA,NA
Ad - AaAa,NA,NA,13.50897285,NA,NA,NA
AaAa - Ad,NA,NA,-13.50897285,NA,NA,NA
Ad,1.094,NA,1.060884844,NA,NA,NA
AaAd,306,NA,NA,NA,304.0418831,NA
Ad / AaAd,NA,NA,NA,0.191882874,0.188243078,0.201751889
AaAd / Ad,NA,NA,NA,5.34446358,108.6697513,NA
Ad * AaAd,NA,NA,36.06825803,NA,852.8171875,NA
Ad + AaAd,NA,NA,NA,NA,304.3862081,1.254030617
Ad - AaAd,NA,NA,NA,NA,-303.9036666,NA
AaAd - Ad,NA,NA,NA,NA,303.9036666,NA
Ad,8.26,NA,8.948767982,NA,NA,NA
AdAd,0.06,NA,NA,NA,NA,0.044227644
Ad / AdAd,NA,NA,NA,NA,NA,-179.7107992
AdAd / Ad,NA,NA,NA,NA,NA,0.000883002
Ad * AdAd,NA,NA,NA,NA,NA,3.453864
Ad + AdAd,NA,NA,8.986264244,NA,NA,NA
Ad - AdAd,NA,NA,8.91037622,NA,NA,NA
AdAd - Ad,NA,NA,-8.91037622,NA,NA,NA
Ad,39.1,NA,37.82693605,NA,NA,NA
AdAd,0.13,NA,NA,NA,NA,0.12274778
Ad / AdAd,NA,NA,NA,NA,NA,-106.6540184
AdAd / Ad,NA,NA,NA,NA,NA,0.000315501
Ad * AdAd,NA,NA,NA,NA,NA,17.95194352
Ad + AdAd,NA,NA,37.99259922,NA,NA,NA
Ad - AdAd,NA,NA,37.65883453,NA,NA,NA
AdAd - Ad,NA,NA,-37.65883453,NA,NA,NA
Ad,2.3,-1.047869608,NA,NA,NA,NA
AaAa,0.564,0.00984983,NA,0.56733393,NA,NA
Ad / AaAa,NA,NA,NA,-12.84897123,NA,NA
AaAa / Ad,NA,NA,NA,0.012023107,NA,NA
Ad * AaAa,NA,-0.695825406,NA,25.93070217,NA,NA
Ad + AaAa,NA,-1.091131051,-0.312275459,NA,NA,NA
Ad - AaAa,NA,-1.064347053,NA,-0.615049431,NA,NA
AaAa - Ad,NA,1.064347053,NA,0.615049431,NA,NA
Ad,12.37,NA,9.35240153,NA,NA,NA
AaAd,1784,NA,NA,NA,1774.531951,NA
Ad / AaAd,NA,NA,NA,-0.023399421,-0.09952868,-0.020888191
AaAd / Ad,NA,NA,NA,2.801877322,25.76458997,NA
Ad * AaAd,NA,NA,10537.45892,NA,121072.3043,NA
Ad + AaAd,NA,NA,NA,NA,1772.413267,NA
Ad - AaAd,NA,NA,NA,NA,-1776.416856,NA
AaAd - Ad,NA,NA,NA,NA,1776.416856,NA
Ad,59.43,NA,49.76467188,NA,NA,NA
AaAa,5.04496515,-0.064760113,NA,5.32473021,NA,NA
Ad / AaAa,NA,NA,20.88289233,NA,NA,NA
AaAa / Ad,NA,NA,NA,0.08021781,NA,NA
Ad * AaAa,NA,NA,NA,96.16856154,NA,NA
Ad + AaAa,NA,NA,54.15731413,NA,NA,NA
Ad - AaAa,NA,NA,46.01678358,-16.31640002,NA,NA
AaAa - Ad,NA,NA,-46.01678358,16.31640002,NA,NA
Ad,3.1,NA,NA,NA,-0.675899065,3.587340098
AaAa,8.1,NA,NA,8.323244544,NA,NA
Ad / AaAa,NA,NA,1.304333863,NA,NA,NA
AaAa / Ad,NA,NA,NA,0.333907637,NA,NA
Ad * AaAa,NA,NA,NA,101.9750471,NA,NA
Ad + AaAa,NA,NA,NA,6.592566138,NA,4.997440032
Ad - AaAa,NA,NA,9.47224663,NA,NA,NA
AaAa - Ad,NA,NA,-9.47224663,NA,NA,NA
Ad,76,NA,75.77513813,NA,-8.229863748,NA
AdAd,61.08333334,0.541672317,NA,NA,NA,61.5960882
Ad / AdAd,NA,NA,NA,NA,NA,-2.154360037
AdAd / Ad,NA,NA,NA,NA,NA,0.179566675
Ad * AdAd,NA,NA,NA,NA,NA,17938.5239
Ad + AdAd,NA,NA,91.35738165,NA,NA,52.84030371
Ad - AdAd,NA,NA,NA,-31.50621044,NA,-24.13070495
AdAd - Ad,NA,NA,NA,31.50621044,NA,24.13070495
Ad,22.68,NA,21.43275861,NA,NA,NA
AaAa,10.46,NA,NA,9.134652745,NA,NA
Ad / AaAa,NA,NA,8.439816657,NA,NA,3.363928028
AaAa / Ad,NA,NA,NA,0.179343895,NA,NA
Ad * AaAa,NA,NA,NA,600.1711804,NA,NA
Ad + AaAa,NA,NA,NA,NA,NA,10.43813701
Ad - AaAa,NA,NA,29.18546397,NA,NA,NA
AaAa - Ad,NA,NA,-29.18546397,NA,NA,NA
Ad,0.16,NA,0.16206375,NA,-0.055826761,NA
AaAa,3.2,NA,NA,3.310819685,NA,NA
Ad / AaAa,NA,NA,0.015025887,-0.008494944,NA,NA
AaAa / Ad,NA,NA,NA,10.77152747,NA,NA
Ad * AaAa,NA,NA,NA,0.982693408,-1.19815544,1.081939039
Ad + AaAa,NA,NA,NA,3.176329341,NA,NA
Ad - AaAa,NA,NA,NA,-3.445511768,NA,NA
AaAa - Ad,NA,NA,NA,3.445511768,NA,NA
Ad,24.75,NA,25.77864253,NA,NA,NA
AaAa,2.16,NA,NA,0.972206828,NA,NA
Ad / AaAa,NA,NA,2.992850999,NA,-1.133585659,NA
AaAa / Ad,NA,NA,-0.077360434,NA,NA,NA
Ad * AaAa,NA,NA,152.2594912,NA,NA,NA
Ad + AaAa,NA,NA,16.24352556,NA,-5.445765449,6.586222431
Ad - AaAa,NA,NA,27.65486096,NA,-7.449656693,NA
AaAa - Ad,NA,NA,-27.65486096,NA,7.449656693,NA
Ad,0.382,NA,NA,-0.416643757,NA,NA
AaAa,0.220625,NA,NA,0.204785279,NA,NA
Ad / AaAa,NA,NA,NA,-0.408769987,NA,NA
AaAa / Ad,NA,NA,NA,0.158893207,NA,NA
Ad * AaAa,NA,NA,NA,NA,NA,NA
Ad + AaAa,NA,NA,NA,-0.17935346,NA,NA
Ad - AaAa,NA,NA,NA,-0.617324254,NA,NA
AaAa - Ad,NA,NA,NA,0.617324254,NA,NA
Ad,25.5,NA,NA,NA,-7.661613445,24.59122501
AaAd,0.16,NA,NA,NA,NA,NA
Ad / AaAd,NA,NA,NA,NA,NA,23.01534212
AaAd / Ad,NA,NA,NA,NA,NA,-0.000696791
Ad * AaAd,NA,NA,16.04381286,NA,NA,NA
Ad + AaAd,NA,NA,NA,NA,-7.882128002,24.57038632
Ad - AaAd,NA,NA,NA,NA,-7.423861395,24.61207411
AaAd - Ad,NA,NA,NA,NA,7.423861395,-24.61207411
Ad,0.64,NA,0.719511696,NA,NA,NA
AaAa,34.61,NA,NA,34.58294802,NA,NA
Ad / AaAa,NA,NA,0.107863273,NA,NA,NA
AaAa / Ad,NA,NA,NA,13.31885704,NA,NA
Ad * AaAa,NA,NA,NA,85.69562402,NA,NA
Ad + AaAa,NA,NA,NA,33.97793253,NA,NA
Ad - AaAa,NA,NA,NA,-35.17150032,NA,NA
AaAa - Ad,NA,NA,NA,35.17150032,NA,NA
Ad,0.194,NA,0.193848432,NA,NA,NA
AaAa,0.23,NA,NA,0.243428243,NA,NA
Ad / AaAa,NA,NA,0.093115131,NA,NA,NA
AaAa / Ad,NA,NA,NA,2.349173571,NA,NA
Ad * AaAa,NA,NA,0.235130653,NA,NA,NA
Ad + AaAa,NA,NA,NA,NA,NA,NA
Ad - AaAa,NA,NA,NA,-0.427788285,NA,NA
AaAa - Ad,NA,NA,NA,0.427788285,NA,NA
Ad,0.142,NA,0.100291138,NA,NA,0.053112245
AaAa,2.177,NA,NA,2.002615543,NA,NA
Ad / AaAa,NA,NA,0.42004589,NA,NA,NA
AaAa / Ad,NA,NA,NA,1.627110718,NA,NA
Ad * AaAa,NA,NA,NA,1.71324708,NA,NA
Ad + AaAa,NA,NA,NA,1.948208527,NA,NA
Ad - AaAa,NA,NA,NA,-1.405170753,NA,NA
AaAa - Ad,NA,NA,NA,1.405170753,NA,NA
Ad,0.198,NA,0.236496019,NA,0.095100957,NA
AaAd,3.511226666,NA,NA,NA,3.506407136,NA
Ad / AaAd,NA,NA,NA,NA,3.710789682,NA
AaAd / Ad,NA,NA,NA,0.015357444,3.507879817,NA
Ad * AaAd,NA,NA,NA,-0.012260558,3.526880304,NA
Ad + AaAd,NA,NA,0.235042941,NA,3.620351012,NA
Ad - AaAd,NA,NA,0.237511545,NA,-3.394177466,NA
AaAd - Ad,NA,NA,-0.237511545,NA,3.394177466,NA
Ad,7.9,NA,7.800819527,NA,NA,NA
AdAd,2.25,NA,NA,NA,NA,2.029505205
Ad / AdAd,NA,NA,NA,-0.588850557,NA,NA
AdAd / Ad,NA,NA,NA,0.275345559,NA,NA
Ad * AdAd,NA,1.800070155,58.95867184,NA,NA,37.95086867
Ad + AdAd,NA,NA,8.152271583,NA,NA,NA
Ad - AdAd,NA,NA,NA,-3.999210411,NA,NA
AdAd - Ad,NA,NA,NA,3.999210411,NA,NA
Ad,5.45,NA,5.169117057,NA,NA,NA
AaAa,2.707540953,NA,NA,2.626242108,NA,NA
Ad / AaAa,NA,NA,NA,-126.6838064,NA,-154.1318141
AaAa / Ad,NA,NA,NA,0.161675993,NA,NA
Ad * AaAa,NA,NA,NA,19.74258606,NA,NA
Ad + AaAa,NA,NA,NA,NA,NA,2.560728093
Ad - AaAa,NA,NA,7.638594821,NA,NA,NA
AaAa - Ad,NA,NA,-7.638594821,NA,NA,NA
Ad,48.2,NA,50.53309509,NA,NA,NA
AaAa,153,NA,NA,145.7708882,NA,NA
Ad / AaAa,NA,NA,3.242500594,NA,NA,2.282213883
AaAa / Ad,NA,NA,NA,0.714619082,NA,NA
Ad * AaAa,NA,NA,NA,23352.5989,NA,NA
Ad + AaAa,NA,NA,NA,97.47197128,NA,NA
Ad - AaAa,NA,NA,NA,-139.1200239,NA,NA
AaAa - Ad,NA,NA,NA,139.1200239,NA,NA
Ad,31.69047,NA,32.87576544,NA,NA,NA
AaAd,306,NA,NA,NA,303.9511044,1.572740612
Ad / AaAd,NA,NA,NA,4.015080071,4.008147091,4.291191555
AaAd / Ad,NA,NA,NA,0.356787637,5.174185465,NA
Ad * AaAd,NA,NA,1273.130655,NA,17879.85763,NA
Ad + AaAd,NA,-0.209099037,34.21839209,NA,303.2964619,NA
Ad - AaAd,NA,NA,31.5581245,NA,-304.4533999,NA
AaAd - Ad,NA,NA,-31.5581245,NA,304.4533999,NA
Ad,6,NA,NA,NA,NA,NA
AaAa,618.6,NA,NA,566.5515334,NA,NA
Ad / AaAa,NA,NA,0.006564201,NA,NA,NA
AaAa / Ad,NA,NA,NA,24.42830835,NA,NA
Ad * AaAa,NA,NA,NA,4971.000575,NA,NA
Ad + AaAa,NA,NA,NA,562.566776,NA,NA
Ad - AaAa,NA,NA,NA,-570.4863825,NA,NA
AaAa - Ad,NA,NA,NA,570.4863825,NA,NA
Ad,0.44,-0.171167151,NA,NA,NA,NA
AaAd,4.4,NA,NA,NA,4.613480213,NA
Ad / AaAd,NA,NA,NA,NA,-0.69409156,NA
AaAd / Ad,NA,0.026849573,NA,NA,0.606182593,NA
Ad * AaAd,NA,NA,NA,NA,33.68601076,NA
Ad + AaAd,NA,NA,NA,NA,4.757367617,NA
Ad - AaAd,NA,-0.207436848,NA,NA,-4.184759371,NA
AaAd - Ad,NA,0.207436848,NA,NA,4.184759371,NA
Ad,2.3,NA,1.642034378,NA,NA,NA
AdAd,4.3,NA,NA,NA,NA,4.240688047
Ad / AdAd,NA,NA,-5.411614167,NA,NA,NA
AdAd / Ad,NA,NA,NA,NA,NA,0.208262622
Ad * AdAd,NA,NA,NA,NA,NA,62.70863187
Ad + AdAd,NA,NA,NA,NA,NA,6.524530807
Ad - AdAd,NA,NA,NA,NA,NA,NA
AdAd - Ad,NA,NA,NA,NA,NA,NA
Ad,17.65,NA,NA,NA,NA,NA
AaAa,0.052,NA,NA,NA,NA,-0.062513264
Ad / AaAa,NA,NA,NA,NA,NA,9.694878116
AaAa / Ad,NA,NA,-0.000684153,NA,NA,NA
Ad * AaAa,NA,NA,NA,NA,NA,NA
Ad + AaAa,NA,NA,NA,NA,NA,NA
Ad - AaAa,NA,NA,NA,NA,NA,NA
AaAa - Ad,NA,NA,NA,NA,NA,NA
Ad,6.994,NA,6.64144074,NA,NA,NA
AaAa,90,NA,NA,96.87837881,NA,NA
Ad / AaAa,NA,NA,0.046316685,NA,NA,NA
AaAa / Ad,NA,NA,NA,45.46039392,NA,NA
Ad * AaAa,NA,NA,742.4543067,NA,NA,NA
Ad + AaAa,NA,NA,NA,91.20786709,NA,NA
Ad - AaAa,NA,NA,NA,-102.5417909,NA,NA
AaAa - Ad,NA,NA,NA,102.5417909,NA,NA
Ad,100.81,NA,NA,-90.11120398,NA,NA
AaAd,10.26,NA,NA,-0.533972706,8.812157992,NA
Ad / AaAd,NA,NA,NA,-5.747615044,-24.16034028,NA
AaAd / Ad,NA,NA,NA,0.002477005,0.017379206,NA
Ad * AaAd,NA,NA,NA,-1545.83935,4493.460655,NA
Ad + AaAd,NA,NA,NA,-91.25313961,NA,NA
Ad - AaAd,NA,NA,NA,-88.10517766,NA,NA
AaAd - Ad,NA,NA,NA,88.10517766,NA,NA
Ad,4.6,NA,2.66817482,NA,NA,NA
AdAd,0.383,-0.141666467,NA,NA,NA,0.407089463
Ad / AdAd,NA,NA,NA,NA,NA,NA
AdAd / Ad,NA,NA,NA,NA,NA,NA
Ad * AdAd,NA,-12.77850564,NA,NA,NA,51.39792019
Ad + AdAd,NA,NA,NA,NA,NA,NA
Ad - AdAd,NA,NA,2.864183594,NA,NA,NA
AdAd - Ad,NA,NA,-2.864183594,NA,NA,NA
Ad,2.707540953,NA,2.711228822,NA,NA,NA
AaAa,1.497,NA,NA,1.487631176,NA,NA
Ad / AaAa,NA,NA,1.360938081,NA,NA,0.838675014
AaAa / Ad,NA,NA,NA,-15.87213446,NA,-11.8810347
Ad * AaAa,NA,NA,2.547469465,-1.774982384,NA,NA
Ad + AaAa,NA,NA,NA,NA,NA,1.106271007
Ad - AaAa,NA,NA,2.790794246,-1.458838628,NA,NA
AaAa - Ad,NA,NA,-2.790794246,1.458838628,NA,NA
Ad,29.779,NA,29.18088584,NA,NA,NA
AaAa,1.3,NA,NA,1.389398212,NA,NA
Ad / AaAa,NA,0.174076431,8.948927582,NA,NA,3.117240985
AaAa / Ad,NA,NA,NA,0.115869957,NA,NA
Ad * AaAa,NA,NA,NA,NA,NA,30.30215948
Ad + AaAa,NA,NA,25.96572726,NA,NA,NA
Ad - AaAa,NA,NA,30.71618231,NA,NA,NA
AaAa - Ad,NA,NA,-30.71618231,NA,NA,NA
Ad,2.416,NA,2.41283659,NA,NA,NA
AdAd,33.2,-0.134900198,NA,NA,NA,22.68371821
Ad / AdAd,NA,NA,NA,-0.109907897,NA,-0.08312521
AdAd / Ad,NA,NA,NA,-60.78194878,NA,-42.02655097
Ad * AdAd,NA,NA,NA,NA,NA,72.13160939
Ad + AdAd,NA,-0.136380448,NA,NA,NA,23.09194007
Ad - AdAd,NA,0.133442315,NA,NA,NA,-22.27551327
AdAd - Ad,NA,-0.133442315,NA,NA,NA,22.27551327
Ad,0.383,NA,NA,NA,0.25208387,NA
AaAa,2.77,0.076659131,NA,2.741217646,-0.40675777,NA
Ad / AaAa,NA,NA,NA,-0.332985057,NA,NA
AaAa / Ad,NA,NA,NA,0.446399296,NA,NA
